[Data]
X [ m ] (X Coordinate), Y [ m ] (Y Coordinate), Z [ m ] (Z Coordinate), Absolute Pressure [ Pa ], Force X [ N ], Force Y [ N ], Force Z [ N ]
3.17499973e-003, -1.85872823e-001, 6.66588843e-001, 8.87036250e+004, 1.01650625e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.88349336e-001, 6.70428574e-001, 8.85181406e+004, 1.27063066e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84677213e-001, 6.69788063e-001, 8.85063438e+004, 8.82603675e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90176606e-001, 6.66469932e-001, 8.87223125e+004, 1.22874200e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.94777966e-001, 6.71780944e-001, 8.87676797e+004, -1.51394814e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.90074265e-001, 6.73441172e-001, 8.85481406e+004, -1.56793594e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.94464684e-001, 6.76417351e-001, 8.83726406e+004, -1.40259802e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.98810816e-001, 6.75055861e-001, 8.79386641e+004, -1.68439686e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.98617011e-001, 6.80022657e-001, 8.76110703e+004, -1.70654908e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.94339335e-001, 6.80847228e-001, 8.81445156e+004, -1.16898619e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.97013259e-001, 6.84551001e-001, 8.76032109e+004, -1.67860106e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.01702476e-001, 6.76194191e-001, 8.71913047e+004, 2.15103298e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.96253419e-001, 6.75387502e-001, 8.78469219e+004, 2.00085178e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.03815371e-001, 6.81688488e-001, 8.65888750e+004, 2.20887482e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.98720932e-001, 6.80727959e-001, 8.73054844e+004, 2.20256165e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.93401009e-001, 6.79657578e-001, 8.78240156e+004, 1.85900077e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.01680690e-001, 6.86225593e-001, 8.68557109e+004, 1.87178552e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.87329352e-001, 6.23653352e-001, 9.11183203e+004, -9.45573822e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.92156911e-001, 6.23623610e-001, 9.04930859e+004, -9.73047465e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.89267308e-001, 6.19866967e-001, 9.10343516e+004, -6.86954483e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85087532e-001, 6.18841171e-001, 9.20623906e+004, -7.46981353e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.88759536e-001, 6.15733445e-001, 9.20457031e+004, 1.12796985e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.94409013e-001, 6.12773657e-001, 9.10624453e+004, 1.21186711e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.94445372e-001, 6.18678927e-001, 9.08594141e+004, 1.28525138e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.89871937e-001, 6.21913791e-001, 9.12503594e+004, 1.03567474e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.94779634e-001, 6.24092162e-001, 9.04627344e+004, 1.18966416e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90512240e-001, 6.26693726e-001, 9.07749219e+004, 8.77766982e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.94943488e-001, 6.29264176e-001, 9.01767344e+004, 1.15057752e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90722913e-001, 6.30484045e-001, 9.04253906e+004, 5.74799292e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79660693e-001, 6.14106357e-001, 9.32250703e+004, 4.65391241e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79608077e-001, 6.19244933e-001, 9.31729219e+004, 5.52225485e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.83473885e-001, 6.16200209e-001, 9.28335469e+004, 4.56760600e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84816480e-001, 6.20835543e-001, 9.24139063e+004, 7.09625334e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.80485129e-001, 6.24463618e-001, 9.27545703e+004, 7.41275698e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.82117403e-001, 6.29465044e-001, 9.21160078e+004, 7.87219629e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.85754418e-001, 6.25273705e-001, 9.17537813e+004, 7.75885656e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.86910570e-001, 6.29655600e-001, 9.10945000e+004, 7.42906332e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90869868e-001, 6.41071975e-001, 8.98790547e+004, 1.47077531e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.95376217e-001, 6.40682220e-001, 9.00447813e+004, 7.16146231e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.94873035e-001, 6.44953489e-001, 8.99318281e+004, 1.46131918e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.94095075e-001, 6.37215614e-001, 9.00471875e+004, 7.78864920e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90527827e-001, 6.36622429e-001, 9.01226563e+004, 6.15867116e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.92613542e-001, 6.33422613e-001, 9.01579531e+004, 7.34136775e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.88599527e-001, 6.33529425e-001, 9.04981172e+004, 6.99951202e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.86841518e-001, 6.37718141e-001, 9.04801641e+004, 9.61336792e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.85230434e-001, 6.42733991e-001, 9.03637266e+004, 1.36548892e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84159949e-001, 6.33809447e-001, 9.12649531e+004, 8.59676450e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.78707600e-001, 6.34295285e-001, 9.22853047e+004, 8.16980004e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.72430873e-001, 6.35449409e-001, 9.32014531e+004, 7.24593848e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.71779752e-001, 6.41791582e-001, 9.29536875e+004, 6.11838438e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.69756353e-001, 6.47576928e-001, 9.27083984e+004, 7.89248720e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.64131016e-001, 6.46833360e-001, 9.34487266e+004, 3.98042053e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.75112933e-001, 6.45121515e-001, 9.18546875e+004, 7.92269260e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.89242065e-001, 6.47880018e-001, 8.96280703e+004, 2.14605540e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.83088958e-001, 6.47776961e-001, 9.01396250e+004, 1.28867105e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85008675e-001, 6.41794086e-001, 8.99554531e+004, -1.50335923e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.87359095e-001, 6.37074590e-001, 9.01315234e+004, -1.12472959e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.83025479e-001, 6.36754096e-001, 9.07430313e+004, -7.49987885e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.90570861e-001, 6.41598403e-001, 8.98867031e+004, -1.23549059e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.89201623e-001, 6.46167755e-001, 8.96105859e+004, -1.18751459e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.84748873e-001, 6.47104025e-001, 8.94821094e+004, -1.09058470e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.87871933e-001, 6.50312066e-001, 8.92612813e+004, -9.70907435e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.84113771e-001, 6.51765883e-001, 8.92104609e+004, -1.03912570e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.79870158e-001, 6.51868939e-001, 8.96684219e+004, -9.11814719e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.82960421e-001, 6.55559242e-001, 8.90272344e+004, -1.14841431e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.81174606e-001, 6.48447692e-001, 8.97468906e+004, -8.02575126e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79972559e-001, 6.43585503e-001, 9.10307656e+004, 9.68360379e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.78497225e-001, 6.47732139e-001, 9.08988906e+004, 6.85355961e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.81854472e-001, 6.38571620e-001, 9.12204766e+004, 9.88478884e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.76604301e-001, 6.39540315e-001, 9.21595000e+004, 8.29775408e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.76578730e-001, 6.42443061e-001, 9.17978672e+004, -6.10872470e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.75713897e-001, 6.34937584e-001, 9.29052188e+004, -4.30020727e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80554003e-001, 6.44142807e-001, 9.04704609e+004, -1.01944938e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.79113597e-001, 6.39240086e-001, 9.15636875e+004, -9.32657570e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.77901894e-001, 6.62011266e-001, 8.95433672e+004, 2.07121462e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.75405174e-001, 6.62213385e-001, 8.96868984e+004, -1.34573981e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.75457686e-001, 6.57291830e-001, 9.00778516e+004, -9.99826863e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80578649e-001, 6.60224617e-001, 8.89247344e+004, -1.89286515e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.79086745e-001, 6.55351341e-001, 8.94280234e+004, -8.24337527e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.74903184e-001, 6.50296569e-001, 9.12762813e+004, 9.74307135e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.76009834e-001, 6.55822217e-001, 9.04700313e+004, 1.38721809e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.70648992e-001, 6.53652668e-001, 9.18873828e+004, 9.37630385e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.81442201e-001, 6.57284200e-001, 8.93759844e+004, 1.65886983e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.83382571e-001, 6.62369967e-001, 8.89057891e+004, 1.44840181e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79766551e-001, 6.52004302e-001, 9.01730078e+004, 1.20036505e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84982538e-001, 6.52750432e-001, 8.94407109e+004, 1.63443506e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90297365e-001, 6.53638184e-001, 8.94249063e+004, 1.25208631e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.87239170e-001, 6.58166826e-001, 8.90630547e+004, 1.80540964e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80026650e-001, 6.33642077e-001, 9.19456250e+004, -6.89316392e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.98197722e-001, 6.37782216e-001, 9.02443359e+004, 8.25036690e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.92590296e-001, 6.37077093e-001, 9.01431953e+004, -1.23790450e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.95855319e-001, 6.41537070e-001, 9.03625000e+004, -1.25814363e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.98480248e-001, 6.36567652e-001, 9.07311563e+004, -1.45840347e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.90627158e-001, 6.28096521e-001, 9.02431250e+004, -1.12553135e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85534626e-001, 6.28215551e-001, 9.10149922e+004, -1.04478143e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.84500724e-001, 6.32937133e-001, 9.09587500e+004, -8.40387642e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.89074844e-001, 6.32680655e-001, 9.01921016e+004, -1.11248158e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.99639440e-001, 6.26269877e-001, 9.04632656e+004, 1.19560830e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.93471491e-001, 6.18991256e-001, 9.06179609e+004, -1.13177173e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.96955830e-001, 6.23252451e-001, 9.04849844e+004, -1.04154095e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.15395063e-001, 6.28009677e-001, 9.10235469e+004, 1.08171381e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.13899970e-001, 6.23512983e-001, 9.08714766e+004, 8.63387063e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.09829032e-001, 6.26257718e-001, 9.05244063e+004, 1.28903598e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.04463273e-001, 6.23540401e-001, 9.05117656e+004, 1.38406530e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.07062364e-001, 6.22757614e-001, 9.10838281e+004, -8.55671763e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.01749176e-001, 6.23177648e-001, 9.10095000e+004, -9.27777439e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.05086291e-001, 6.27324402e-001, 9.11702656e+004, -8.97072330e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.04471320e-001, 6.18068159e-001, 9.05840703e+004, 1.36295334e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.99502289e-001, 6.20967090e-001, 9.05380156e+004, 1.26551911e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.89253718e-001, 6.14852369e-001, 9.15137188e+004, -1.25660598e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.82683587e-001, 6.13663733e-001, 9.27919922e+004, -7.72766992e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.89788431e-001, 6.09558046e-001, 9.19990391e+004, 1.01076044e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.05353647e-001, 6.15567148e-001, 9.07514219e+004, -7.62190074e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.03738332e-001, 6.19302034e-001, 9.10116250e+004, -8.30323249e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.98541135e-001, 6.18744075e-001, 9.07151563e+004, -1.07334130e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.92895919e-001, 6.56988084e-001, 8.93862813e+004, 1.38568819e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.81449860e-001, 6.66893721e-001, 8.87181172e+004, 1.30812362e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.87505752e-001, 6.63190663e-001, 8.87786094e+004, 9.51597244e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.15297490e-001, 6.32743895e-001, 9.10878203e+004, 9.44826528e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.10405886e-001, 6.31465971e-001, 9.04762109e+004, 1.25277713e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.04294235e-001, 6.38319135e-001, 9.08104453e+004, -1.19274706e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.03424633e-001, 6.32556260e-001, 9.10527578e+004, -1.40463606e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.03536183e-001, 6.42809451e-001, 9.00118125e+004, 9.83423218e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.99340701e-001, 6.42038405e-001, 9.02462109e+004, 9.32393000e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.88447356e-001, 6.55167878e-001, 8.92293047e+004, -1.92612350e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.01368779e-001, 6.42492890e-001, 9.07517109e+004, -1.39583528e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.12379158e-001, 6.23512745e-001, 9.10040859e+004, -1.24830186e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.09339678e-001, 6.26366675e-001, 9.10037500e+004, -7.01940656e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.79883882e-001, 6.66873634e-001, 8.86803906e+004, -2.37087935e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85412496e-001, 6.59208059e-001, 8.88562813e+004, -1.37909353e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.82904840e-001, 6.99892044e-001, 8.80728750e+004, 1.81690410e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84272021e-001, 7.04911411e-001, 8.79969375e+004, 1.72236145e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79040730e-001, 7.03737259e-001, 8.80596875e+004, 1.75562665e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.87805682e-001, 6.96218252e-001, 8.79592188e+004, 2.65027463e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.87258422e-001, 7.01180637e-001, 8.78276563e+004, 1.45455092e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.81321427e-001, 6.94682419e-001, 8.81045781e+004, 1.79543331e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79841951e-001, 6.90510690e-001, 8.82078516e+004, 1.07097805e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.77512437e-001, 6.98400199e-001, 8.80644219e+004, 1.98952809e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84293926e-001, 6.90267861e-001, 8.81123125e+004, 1.95642024e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90151125e-001, 6.89313531e-001, 8.77444219e+004, 2.99982905e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.93235636e-001, 6.95931315e-001, 8.78111563e+004, 2.15145916e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84936523e-001, 6.84870422e-001, 8.80611719e+004, 1.81638345e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.89749956e-001, 6.82959318e-001, 8.78860625e+004, 1.99729234e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.95855647e-001, 6.91237926e-001, 8.75299297e+004, 1.69964403e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80003107e-001, 6.86700821e-001, 8.84538438e+004, -1.54832557e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.78372025e-001, 6.90929890e-001, 8.83269375e+004, -1.37858108e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.84382454e-001, 6.91177964e-001, 8.84223984e+004, -2.13946745e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85260773e-001, 6.85742140e-001, 8.84121797e+004, -1.99595302e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80490285e-001, 6.95280910e-001, 8.84939688e+004, -1.43692747e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.84851527e-001, 6.96651101e-001, 8.83715234e+004, -1.21138737e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.76100194e-001, 6.77195132e-001, 8.85526719e+004, 1.78270802e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.80764481e-001, 6.81040525e-001, 8.81309609e+004, 1.77009076e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.80883527e-001, 6.76034153e-001, 8.82932813e+004, 1.49173379e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80650622e-001, 6.81703329e-001, 8.84149297e+004, -1.67382061e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85690701e-001, 6.80297077e-001, 8.84507188e+004, -1.81591839e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.74943507e-001, 6.82757974e-001, 8.85058125e+004, 2.18595639e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.75957412e-001, 6.88342869e-001, 8.82175313e+004, 1.50249690e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.71203732e-001, 6.86423421e-001, 8.87897500e+004, 1.38187021e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.89520478e-001, 6.95256174e-001, 8.83034063e+004, -2.04634950e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.87342644e-001, 7.00510740e-001, 8.83541563e+004, -1.92577302e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.89966768e-001, 6.90092206e-001, 8.81649141e+004, -2.05547065e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.94779158e-001, 6.93819344e-001, 8.76502578e+004, -2.09455073e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.95425004e-001, 6.89129055e-001, 8.76915000e+004, -1.73282355e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.79835260e-001, 7.02994347e-001, 8.84963125e+004, -1.09856054e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.82354033e-001, 6.99680924e-001, 8.85037422e+004, -1.33470401e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.84125900e-001, 7.04383373e-001, 8.83882500e+004, -1.65834084e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.90232366e-001, 6.78476512e-001, 8.83561953e+004, -1.56177014e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.91141605e-001, 6.84250176e-001, 8.82626563e+004, -2.26072833e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.81439072e-001, 6.72351658e-001, 8.84972344e+004, -1.36637613e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85659736e-001, 6.75318122e-001, 8.84940547e+004, -1.56727433e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80550605e-001, 6.76852047e-001, 8.84190234e+004, -1.61400720e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.66370797e-002, 8.56416106e-001, 8.33536094e+004, -2.53290862e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.56491774e-002, 8.56945932e-001, 8.69132891e+004, 1.61880210e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.60070959e-002, 8.52754593e-001, 9.02608594e+004, 1.19347051e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.36934522e-002, 8.61166418e-001, 8.34153828e+004, 1.76278725e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.04505476e-002, 8.51593256e-001, 8.39919609e+004, 2.01482698e-001, 0.00000000e+000, 0.00000000e+000
